Pred_X,Pred_Y,True_X,True_Y,Adjusted_Pred_X,Adjusted_Pred_Y,Adjusted_Pred_X_GD,Adjusted_Pred_Y_GD,Deviation_X,Deviation_Y,Adjusted_Pred_X_new,Adjusted_Pred_Y_new,Adjusted_Pred_X_new2,Adjusted_Pred_Y_new2,Adjusted_Pred_X_new3,Adjusted_Pred_Y_new3,Adjusted_Pred_X_new4,Adjusted_Pred_Y_new4,Adjusted_Pred_X_new5,Adjusted_Pred_Y_new5,Adjusted_Pred_X_new6,Adjusted_Pred_Y_new6,Adjusted_Pred_X_final,Adjusted_Pred_Y_final,Adjusted_Pred_X_last,Adjusted_Pred_Y_last,Adjusted_Pred_X_another,Adjusted_Pred_Y_another,Adjusted_Pred_X_finaltry,Adjusted_Pred_Y_finaltry,Final_Adjusted_Pred_X,Final_Adjusted_Pred_Y,Final_Adjusted_Pred_X_new,Final_Adjusted_Pred_Y_new
4.409376,0.4354633,4.4182644,0.45098352,33.78099933199681,3.3724230208632773,4.41777879494554,0.4382645815745898,0.008888400000000019,0.015520220000000029,4.409376,0.4354633,4.409376,0.4354633,4.409376,0.4354633,4.409376,0.4354633,4.409376,0.4354633,4.409376,0.4354633,4.7302956602162665,1.0618811235775976,4.409376,0.4354633,4.409376,0.4354633,4.409376,0.4354633,4.41915324,0.452535542,4.5071484,0.60618572
4.4049444,0.43586075,4.408201,0.4520303,33.74704807072091,3.3755010518469266,4.41334719494554,0.43866203157458983,0.003256600000000276,0.016169549999999977,4.4049444,0.43586075,4.4049444,0.43586075,4.4049444,0.43586075,4.4049444,0.43586075,4.4049444,0.43586075,4.4049444,0.43586075,4.301036028108717,1.1203187824845968,4.4049444,0.43586075,4.4049444,0.43586075,4.4049444,0.43586075,4.40852666,0.453647255,4.440767000000003,0.6137257999999994
4.3813663,0.43642175,4.4032445,0.4525962,33.566412130318064,3.3798456873528444,4.38976909494554,0.4392230315745898,0.021878199999999737,0.016174450000000007,4.3813663,0.43642175,4.3813663,0.43642175,4.3813663,0.43642175,4.3813663,0.43642175,4.3813663,0.43642175,4.3813663,0.43642175,3.8816923984090352,0.689963329896113,4.3813663,0.43642175,4.3813663,0.43642175,4.3813663,0.43642175,4.405432319999999,0.454213645,4.622026499999996,0.6143406999999997
4.369268,0.4387325,4.3881097,0.45394707,33.47372494187727,3.397741171301687,4.37767079494554,0.44153378157458983,0.018841700000000294,0.015214569999999983,4.369268,0.4387325,4.369268,0.4387325,4.369268,0.4387325,4.369268,0.4387325,4.369268,0.4387325,4.369268,0.4387325,5.019377208396976,0.06422104180915095,4.369268,0.4387325,4.369268,0.4387325,4.369268,0.4387325,4.3899938700000005,0.455468527,4.576526700000003,0.6060927699999995
4.346957,0.44428527,4.3796782,0.45470393,33.30279647578679,3.4407443115836784,4.35535979494554,0.4470865515745898,0.03272120000000012,0.010418659999999969,4.346957,0.44428527,4.37313396,0.44428527,4.346957,0.44428527,4.346957,0.44428527,4.346957,0.44428527,4.346957,0.44428527,4.217276023403125,1.2625567490441172,4.346957,0.44428527,4.346957,0.44428527,4.346957,0.44428527,4.38295032,0.455745796,4.7068902,0.5588905299999994
4.3518243,0.42498994,4.371208,0.45555723,33.3400857108279,3.2913126256364267,4.3602270949455395,0.4277912215745898,0.01938370000000056,0.03056728999999997,4.3518243,0.42498994,4.3518243,0.44944377199999996,4.3518243,0.42498994,4.3518243,0.42498994,4.3518243,0.42498994,4.3518243,0.42498994,4.448300291144309,0.19731337719127684,4.3518243,0.42498994,4.3518243,0.42498994,4.3518243,0.42498994,4.373146370000001,0.458613959,4.565045000000006,0.7612301299999991
4.3351803,0.41829586,4.367871,0.45576417,33.21257312109145,3.2394706690455948,4.34358309494554,0.42109714157458983,0.03269069999999985,0.037468310000000005,4.3351803,0.41829586,4.36133286,0.448270508,4.3351803,0.42953635300000004,4.3351803,0.41829586,4.3351803,0.41829586,4.3351803,0.41829586,4.309731302035187,-0.18019993145733854,4.3351803,0.41829586,4.3351803,0.41829586,4.3351803,0.41829586,4.37114007,0.45951100100000003,4.694777999999998,0.8304472699999993
4.330793,0.42955792,4.352685,0.4570892,33.178961249849515,3.326689110660177,4.33919579494554,0.4323592015745898,0.021892000000000245,0.02753127999999999,4.330793,0.42955792,4.330793,0.451582944,4.330793,0.42955792,4.330793,0.42955792,4.330793,0.42955792,4.330793,0.42955792,4.627229983256592,-0.34034888085401044,4.330793,0.42955792,4.330793,0.42955792,4.330793,0.42955792,4.3548742,0.459842328,4.571605000000002,0.7324019999999993
4.331653,0.419384,4.3425565,0.457996,33.18554985998971,3.2478977130374123,4.34005579494554,0.4221852815745898,0.01090349999999951,0.038612000000000035,4.331653,0.419384,4.331653,0.4502736,4.331653,0.4309676,4.331653,0.419384,4.331653,0.419384,4.331653,0.419384,4.989887504762647,0.0346569964197192,4.331653,0.419384,4.331653,0.419384,4.331653,0.419384,4.34364685,0.4618572,4.451591499999995,0.8441159999999995
4.3190103,0.41968536,4.3306613,0.45909846,33.08869192810669,3.2502315799822674,4.32741309494554,0.4224866415745898,0.011650999999999634,0.03941309999999998,4.3190103,0.41968536,4.3190103,0.45121584,4.3190103,0.43150929,4.3190103,0.41968536,4.3190103,0.41968536,4.3190103,0.41968536,4.454655550209905,0.8704003542089899,4.3190103,0.41968536,4.3190103,0.41968536,4.3190103,0.41968536,4.3318264,0.46303977,4.447171299999996,0.853229459999999
4.3004346,0.41519153,4.3189483,0.46001697,32.94638024743092,3.2154293458012324,4.30883739494554,0.4179928115745898,0.018513699999999744,0.04482544000000005,4.3004346,0.43760425000000003,4.3004346,0.451051882,4.3004346,0.42863916199999996,4.3004346,0.41519153,4.3004346,0.41519153,4.3004346,0.41519153,5.144531126671611,1.2607130055767,4.3004346,0.41519153,4.3004346,0.41519153,4.3004346,0.41519153,4.3207996699999995,0.46449951400000006,4.504085299999997,0.9082713699999996
4.290754,0.42024326,4.31057,0.46071458,32.872215480776106,3.2545522076984024,4.29915679494554,0.4230445415745898,0.0198160000000005,0.04047131999999998,4.290754,0.42024326,4.290754,0.45262031599999997,4.290754,0.432384656,4.290754,0.42024326,4.290754,0.42024326,4.290754,0.42024326,3.4280508090107236,-0.37879644004423385,4.290754,0.42024326,4.290754,0.42024326,4.290754,0.42024326,4.3125516,0.464761712,4.508730000000005,0.8654277799999989
4.279391,0.42123437,4.30054,0.46161854,32.785161554005185,3.2622278078700075,4.28779379494554,0.42403565157458983,0.021148999999999418,0.04038417,4.279391,0.42123437,4.279391,0.45354170600000004,4.279391,0.433349621,4.279391,0.42123437,4.279391,0.42123437,4.279391,0.42123437,4.453175940405885,-0.44386297852322926,4.279391,0.42123437,4.279391,0.42123437,4.279391,0.42123437,4.302654899999999,0.46565695700000004,4.512029999999994,0.8654602399999991
4.277932,0.42501664,4.283874,0.46271455,32.7739839002906,3.2915194024064944,4.28633479494554,0.4278179215745898,0.005942000000000114,0.03769791,4.277932,0.42501664,4.277932,0.455174968,4.277932,0.436326013,4.277932,0.42501664,4.277932,0.42501664,4.277932,0.42501664,4.500061169825092,0.06166185433253196,4.277932,0.42501664,4.277932,0.42501664,4.277932,0.42501664,4.2844682,0.466484341,4.343294000000001,0.8396936499999992
4.252095,0.41549718,4.2701197,0.46227098,32.57604213262533,3.217796436429368,4.26049779494554,0.41829846157458983,0.01802470000000067,0.046773799999999977,4.252095,0.43888408,4.252095,0.45291622,4.252095,0.42952932,4.252095,0.41549718,4.252095,0.41549718,4.252095,0.41549718,4.419961920523191,0.33224005602078077,4.252095,0.41549718,4.252095,0.41549718,4.252095,0.41549718,4.271922170000001,0.46694836,4.450366700000007,0.9300089799999988
4.256881,0.42952526,4.2611203,0.46233296,32.61270851417296,3.3264361769781394,4.26528379494554,0.43232654157458983,0.004239300000000057,0.032807699999999995,4.256881,0.42952526,4.256881,0.45577142000000004,4.256881,0.43936757000000004,4.256881,0.42952526,4.256881,0.42952526,4.256881,0.42952526,3.5483026624731373,1.1397189673061345,4.256881,0.42952526,4.256881,0.42952526,4.256881,0.42952526,4.26154423,0.46561373000000006,4.3035133000000005,0.7904099599999992
4.238892,0.43007052,4.2464447,0.46323395,32.474891644624236,3.330658914867546,4.24729479494554,0.4328718015745898,0.007552699999999746,0.033163429999999994,4.238892,0.43007052,4.238892,0.456601264,4.238892,0.440019549,4.238892,0.43007052,4.238892,0.43007052,4.238892,0.43007052,4.747667969294608,-0.19133504857944394,4.238892,0.43007052,4.238892,0.43007052,4.238892,0.43007052,4.24719997,0.46655029300000006,4.321971699999997,0.7948682499999993
4.2312326,0.4315151,4.2351274,0.46451044,32.41621164403379,3.3418463900175266,4.23963539494554,0.4343163815745898,0.003894799999999421,0.03299534000000004,4.2312326,0.4315151,4.2312326,0.45791137200000004,4.2312326,0.441413702,4.2312326,0.4315151,4.2312326,0.4315151,4.2312326,0.4315151,3.962424739011479,0.9993952240807893,4.2312326,0.4315151,4.2312326,0.4315151,4.2312326,0.4315151,4.23551688,0.4678099740000001,4.274075399999994,0.7944638399999997
4.2171044,0.43392682,4.2221193,0.46672547,32.30797303730977,3.3605238309129506,4.22550719494554,0.4367281015745898,0.005014899999999933,0.032798649999999985,4.2171044,0.43392682,4.2171044,0.46016574,4.2171044,0.44376641499999997,4.2171044,0.43392682,4.2171044,0.43392682,4.2171044,0.43392682,3.6427018115697507,-0.41261623237354955,4.2171044,0.43392682,4.2171044,0.43392682,4.2171044,0.43392682,4.222620790000001,0.47000533499999997,4.2722682999999995,0.7947119699999992
4.204805,0.41780913,4.2094116,0.46918774,32.213745186660624,3.2357012137161907,4.21320779494554,0.4206104115745898,0.004606599999999794,0.05137861000000005,4.204805,0.44349843499999997,4.204805,0.45891201800000003,4.204805,0.433222713,4.204805,0.448636296,4.204805,0.41780913,4.204805,0.41780913,3.63205719410171,0.2435606616019761,4.204805,0.41780913,4.204805,0.41780913,4.204805,0.41780913,4.20987226,0.47432560100000004,4.255477599999998,0.9829738399999994
4.1859894,0.42093635,4.196717,0.47201908,32.06959559020273,3.259919807382532,4.19439219494554,0.4237376315745898,0.010727599999999171,0.051082729999999965,4.1859894,0.446477715,4.1859894,0.461802534,4.1859894,0.436261169,4.1859894,0.451585988,4.1859894,0.42093635,4.1859894,0.42093635,4.187715320507515,1.0831815051526514,4.1859894,0.42093635,4.1859894,0.42093635,4.1859894,0.42093635,4.197789759999999,0.47712735300000003,4.303992999999991,0.9828463799999985
4.1856585,0.44075036,4.1841626,0.47515917,32.06706050753367,3.4133683837829203,4.19406129494554,0.4435516415745898,0.0014959000000001055,0.03440881000000001,4.1856585,0.44075036,4.1856585,0.468277408,4.1856585,0.45107300300000003,4.1856585,0.44075036,4.1856585,0.44075036,4.1856585,0.44075036,3.5669830891816026,-0.14547239280686064,4.1856585,0.44075036,4.1856585,0.44075036,4.1856585,0.44075036,4.184013009999999,0.478600051,4.169203599999999,0.8192472699999994
4.14334,0.4371823,4.1733136,0.4778856,31.742851091001466,3.385735727520449,4.15174279494554,0.43998358157458983,0.029973599999999934,0.0407033,4.14334,0.4371823,4.16731888,0.46974494,4.14334,0.44939329,4.14334,0.4371823,4.14334,0.4371823,4.14334,0.4371823,4.001329580631068,-0.3059651542126832,4.14334,0.4371823,4.14334,0.4371823,4.14334,0.4371823,4.17631096,0.48195593000000003,4.473049599999999,0.8849185999999991
4.131576,0.43444383,4.160747,0.48141146,31.652725033223305,3.3645277881373974,4.13997879494554,0.4372451115745898,0.029170999999999836,0.04696763000000004,4.131576,0.457927645,4.1549128,0.47201793400000003,4.131576,0.448534119,4.131576,0.43444383,4.131576,0.43444383,4.131576,0.43444383,4.276422863990061,0.5141661063515125,4.131576,0.43444383,4.131576,0.43444383,4.131576,0.43444383,4.1636641,0.48610822300000006,4.452456999999997,0.9510877599999994
4.1200743,0.4211626,4.1483617,0.48553908,31.564608501537908,3.2616719888142858,4.12847709494554,0.4239638815745898,0.028287399999999963,0.06437648000000001,4.1200743,0.45335084000000003,4.14270422,0.47266378400000003,4.1200743,0.440475544,4.1200743,0.459788488,4.1200743,0.47266378400000003,4.1200743,0.4211626,4.59873797315097,1.055969307460282,4.1200743,0.4211626,4.1200743,0.48553908,4.1200743,0.4211626,4.15119044,0.49197672800000003,4.4312356999999984,1.1293038799999988
4.10573,0.41424596,4.1325746,0.4912393,31.45471431498681,3.2081064278059905,4.11413279494554,0.41704724157458983,0.026844599999999552,0.07699333999999997,4.10573,0.45274263000000003,4.12720568,0.475840632,4.10573,0.43734396200000003,4.10573,0.460441964,4.10573,0.475840632,4.10573,0.41424596,3.3789872673510066,0.09824480725828744,4.10573,0.41424596,4.10573,0.4912393,4.10573,0.41424596,4.13525906,0.49893863400000005,4.4010205999999945,1.2611726999999981
4.114649,0.41519177,4.1118536,0.49907577,31.523044331080257,3.215431204468829,4.12305179494554,0.4179930515745898,0.0027954000000001145,0.08388399999999996,4.114649,0.45713377,4.114649,0.48229897,4.114649,0.44035697,4.114649,0.46552217,4.114649,0.48229897,4.114649,0.49068736999999996,4.168113908417133,0.534601916362766,4.114649,0.41519177,4.114649,0.49907577,4.114649,0.41519177,4.11157406,0.50746417,4.083899599999999,1.3379157699999977
4.083013,0.42699456,4.1032124,0.50270486,31.28067541201619,3.3068373016219414,4.09141579494554,0.42979584157458983,0.02019940000000009,0.07571030000000001,4.083013,0.46484971,4.083013,0.4875628,4.083013,0.44970765,4.083013,0.47242074,4.083013,0.4875628,4.083013,0.42699456,4.134010839584203,1.1691503165186712,4.083013,0.42699456,4.083013,0.50270486,4.083013,0.42699456,4.105232340000001,0.5102758900000001,4.305206400000001,1.2598078599999984
4.0794454,0.43359876,4.082671,0.51206696,31.253343405578807,3.3579831871980286,4.08784819494554,0.43640004157458984,0.0032256000000003837,0.07846819999999993,4.0794454,0.47283286,4.0794454,0.49637332,4.0794454,0.45713922,4.0794454,0.48067968,4.0794454,0.49637332,4.0794454,0.43359876,4.844081785180821,0.5708392790874115,4.0794454,0.43359876,4.0794454,0.51206696,4.0794454,0.43359876,4.08299356,0.51991378,4.114927000000004,1.2967489599999975
4.06107,0.45495498,4.0641127,0.52119815,31.112566258171743,3.5233753292376004,4.06947279494554,0.4577562615745898,0.0030426999999999538,0.06624317000000002,4.06107,0.488076565,4.06107,0.507949516,4.06107,0.47482793100000004,4.06107,0.494700882,4.06107,0.507949516,4.06107,0.45495498,3.9592198133527314,0.49638309365514177,4.06107,0.45495498,4.06107,0.52119815,4.06107,0.45495498,4.06441697,0.527822467,4.0945396999999994,1.1836298499999987
4.025542,0.42793393,4.051005,0.5284753,30.840380047636014,3.3141122040376176,4.03394479494554,0.4307352115745898,0.025463000000000235,0.10054136999999996,4.025542,0.478204615,4.0459124,0.5083670259999999,4.025542,0.458096341,4.025542,0.488258752,4.025542,0.5083670259999999,4.025542,0.518421163,4.777107247760999,1.1237598126317356,4.025542,0.42793393,4.025542,0.5284753,4.025542,0.5284753,4.0535513,0.5284753,4.305635000000001,0.5284753
4.0270615,0.45552635,4.0398374,0.5352582,30.852021202412786,3.5278002746725674,4.03546429494554,0.45832763157458983,0.012775899999999396,0.07973184999999999,4.0270615,0.49539227500000005,4.0270615,0.51931183,4.0270615,0.479445905,4.0270615,0.50336546,4.0270615,0.51931183,4.0270615,0.45552635,3.544455604155549,-0.3134096685306758,4.0270615,0.45552635,4.0270615,0.5352582,4.0270615,0.45552635,4.04111499,0.5432313850000001,4.167596399999994,1.3325766999999982
4.011243,0.44948995,4.027011,0.5432155,30.73083291229346,3.481051686850955,4.01964579494554,0.45229123157458984,0.01576799999999956,0.09372554999999994,4.011243,0.496352725,4.011243,0.52447039,4.011243,0.477607615,4.011243,0.5057252799999999,4.011243,0.52447039,4.011243,0.533842945,3.261827384820948,0.24889335376670296,4.011243,0.44948995,4.011243,0.5432155,4.011243,0.5432155,4.0285877999999995,0.5432155,4.1846909999999955,0.5432155
4.0112295,0.46981084,4.017947,0.5492588,30.730729486436605,3.6384257692143374,4.01963229494554,0.4726121215745898,0.006717500000000598,0.07944796000000004,4.0112295,0.50953482,4.0112295,0.5333692080000001,4.0112295,0.493645228,4.0112295,0.517479616,4.0112295,0.5333692080000001,4.0112295,0.46981084,4.201814062799733,0.302283834067583,4.0112295,0.46981084,4.0112295,0.5492588,4.0112295,0.46981084,4.018618750000001,0.5572035960000001,4.085122000000006,1.3437383999999988
3.9807465,0.44967163,4.007174,0.5567831,30.497193901665142,3.4824586982212136,3.9891492949455256,0.4524729115745898,0.026427500000000048,0.10711146999999999,3.9807465,0.503227365,4.0018885,0.535360806,3.9807465,0.481805071,3.9807465,0.513938512,3.9807465,0.535360806,3.9807465,0.546071953,3.955723355729333,-0.2910898394232412,3.9807465,0.44967163,3.9807465,0.5567831,3.9807465,0.5567831,4.00981675,0.5567831,4.271449,0.5567831
3.9682055,0.4671154,3.9981964,0.5632216,30.40111511123707,3.617551073442373,3.9766082949455255,0.4699166815745898,0.029990900000000043,0.09610619999999997,3.9682055,0.5151685,3.9921982199999997,0.54400036,3.9682055,0.49594726,3.9682055,0.52477912,3.9682055,0.54400036,3.9682055,0.55361098,3.669214863636817,-0.2920702483278334,3.9682055,0.4671154,3.9682055,0.5632216,3.9682055,0.5632216,4.00119549,0.5632216,4.2981054,0.5632216
3.961244,0.4876213,3.9890966,0.5700809,30.34778184438714,3.7763579561889102,3.969646794945526,0.4904225815745898,0.027852599999999672,0.08245960000000002,3.961244,0.5288511,3.98352608,0.55358898,3.961244,0.51235918,3.961244,0.53709706,3.961244,0.55358898,3.961244,0.4876213,4.444975021023483,-0.05923995236668117,3.961244,0.4876213,3.961244,0.5700809,3.961244,0.4876213,3.99188186,0.5783268600000001,4.267622599999996,1.3946768999999986
3.9449224,0.4644518,3.980526,0.57706404,30.222739217335796,3.5969229609048265,3.9533251949455255,0.46725308157458983,0.03560359999999996,0.11261223999999997,3.9449224,0.52075792,3.9734052799999997,0.554541592,3.9556034799999997,0.498235472,3.9449224,0.532019144,3.9449224,0.554541592,3.9449224,0.565802816,3.284588674732431,1.3231643397435173,3.9449224,0.4644518,3.9449224,0.57706404,3.9449224,0.57706404,3.9840863599999996,0.57706404,4.336561999999999,0.57706404
3.908657,0.46330464,3.971819,0.58419335,29.944903656663584,3.5880388395733305,3.9170597949455255,0.4661059215745898,0.06316200000000016,0.12088870999999995,3.940238,0.5237489949999999,3.9591866,0.5600156079999999,3.9276055999999997,0.499571253,3.9465542,0.5358378659999999,3.908657,0.5600156079999999,3.908657,0.5721044789999999,3.265343939598411,0.7394227786640406,3.908657,0.46330464,3.908657,0.58419335,3.908657,0.58419335,3.9781352,0.58419335,4.603439,0.58419335
3.877887,0.46085262,3.9646394,0.5902827,29.709169314787196,3.5690492974107255,3.8862897949455255,0.4636539015745898,0.08675239999999995,0.12943008000000006,3.9212632,0.52556766,3.9472889199999996,0.5643966840000001,3.9039127199999997,0.49968164400000004,3.92993844,0.538510668,3.9472889199999996,0.5643966840000001,3.877887,0.577339692,3.6179845729026967,0.3735562225893621,3.877887,0.5902827,3.9646394,0.5902827,3.877887,0.5902827,3.97331464,0.5902827,4.832163399999997,0.5902827
3.8652616,0.48560917,3.956256,0.597718,29.61244392122444,3.7607751193965337,3.873664394945526,0.4884104515745898,0.09099440000000003,0.11210882999999999,3.9107588,0.541663585,3.9380571200000003,0.575296234,3.89255992,0.519241819,3.9198582400000004,0.552874468,3.9380571200000003,0.575296234,3.9471565600000003,0.586507117,3.5115964470504437,1.000336056889585,3.8652616,0.48560917,3.956256,0.597718,3.8652616,0.597718,3.96535544,0.597718,4.866199999999998,0.597718
3.8345432,0.4989742,3.947966,0.6052556,29.37710489595646,3.8642799034886224,3.842945994945526,0.5017754815745881,0.11342279999999993,0.10628140000000003,3.8912546,0.5521149,3.92528144,0.58399932,3.8685700400000003,0.53085862,3.90259688,0.56274304,3.92528144,0.58399932,3.93662372,0.59462746,4.178306808409761,0.6035573816081887,3.8345432,0.4989742,3.947966,0.6052556,3.947966,0.6052556,3.947966,0.6052556,3.947966,0.6052556
3.8316715,0.5279428,3.9371107,0.61588347,29.35510430091043,4.088625729008661,3.8400742949455258,0.5307440815745883,0.10543919999999973,0.08794066999999994,3.8843911,0.571913135,3.91602286,0.598295336,3.86330326,0.554325001,3.89493502,0.580707202,3.91602286,0.598295336,3.92656678,0.607089403,3.87288169971433,-0.350743230589628,3.8316715,0.5279428,3.9371107,0.61588347,3.8316715,0.5279428,3.94765462,0.6246775370000001,4.9915026999999945,1.4952901699999974
3.8385494,0.5441655,3.9267569,0.6265887,29.407797093565335,4.214261590723203,3.8469521949455254,0.5469667815745882,0.08820750000000022,0.08242320000000003,3.88265315,0.5853771,3.9091154,0.61010406,3.86501165,0.5688924599999999,3.8914739,0.59361942,3.9091154,0.61010406,3.8385494,0.5441655,4.217726073864019,1.267799852767367,3.8385494,0.5441655,3.9267569,0.6265887,3.8385494,0.5441655,3.93557765,0.63483102,4.8088319,1.4508206999999986
3.8223171,0.5546452,3.9190235,0.63437164,29.283438609404136,4.295421085752385,3.8307198949455254,0.5574464815745882,0.09670640000000041,0.07972644000000007,3.8706703,0.5945084199999999,3.8996822200000003,0.618426352,3.85132902,0.578563132,3.88034094,0.602481064,3.8996822200000003,0.618426352,3.9093528600000003,0.5546452,2.9303314670959844,-0.004960326847232022,3.8223171,0.5546452,3.9190235,0.63437164,3.8223171,0.5546452,3.92869414,0.6423442840000001,4.886087500000002,1.431636039999999
3.7765074,0.56673634,3.9113584,0.64258265,28.93248250017259,4.389060294577746,3.7849101949455255,0.5695376215745882,0.13485100000000028,0.07584631000000008,3.8439329,0.6046594949999999,3.8843882,0.627413388,3.8169627,0.589490233,3.857418,0.612244126,3.8843882,0.627413388,3.8978733,0.56673634,4.39739581419756,0.4745094305319175,3.7765074,0.56673634,3.9113584,0.64258265,3.9113584,0.56673634,3.9113584,0.6501672810000001,3.9113584,1.4010457499999993
3.7669466,0.591352,3.90416,0.651108,28.859235542232653,4.579695001240152,3.7753493949455255,0.5941532815745882,0.13721340000000026,0.05975600000000003,3.8355533,0.62123,3.87671732,0.6391568,3.80811062,0.6092788,3.84927464,0.6272056,3.87671732,0.591352,3.89043866,0.591352,3.500039209999859,1.251998221294203,3.7669466,0.591352,3.90416,0.591352,3.90416,0.591352,3.90416,0.6570836000000001,3.90416,1.248667999999999
3.7789395,0.6160563,3.8982277,0.6584208,28.951115242872543,4.77101617580139,3.7873422949455255,0.6188575815745883,0.11928820000000018,0.04236450000000003,3.8385835999999998,0.63723855,3.87437006,0.6499479,3.81472596,0.6287656500000001,3.85051242,0.6160563,3.87437006,0.6160563,3.88629888,0.6160563,3.2033497259608463,0.5949585242465882,3.7789395,0.6160563,3.8982277,0.6160563,3.8982277,0.6160563,3.8982277,0.6626572500000001,3.8982277,1.0820657999999994
3.7525249,0.6007806,3.8912406,0.667297,28.748748380768934,4.652714306643182,3.7609276949455257,0.6035818815745883,0.1387157000000001,0.06651640000000003,3.8218827500000003,0.6340388,3.86349746,0.65399372,3.79413961,0.62073552,3.83575432,0.64069044,3.86349746,0.65399372,3.87736903,0.6007806,3.916702278766649,0.3260000356044195,3.7525249,0.6007806,3.8912406,0.667297,3.8912406,0.6007806,3.8912406,0.6739486400000001,3.8912406,1.332460999999999
3.738874,0.6141043,3.885709,0.67462087,28.644166452672724,4.755899012686323,3.7472767949455257,0.6169055815745883,0.14683499999999983,0.06051656999999999,3.8122914999999997,0.6443625850000001,3.8563419999999997,0.6625175560000001,3.7829245,0.632259271,3.826975,0.6504142420000001,3.8563419999999997,0.6141043,3.8710255,0.6141043,3.056587077430449,0.791302827929519,3.738874,0.6141043,3.885709,0.6141043,3.885709,0.6141043,3.885709,0.680672527,3.885709,1.2797865699999986
3.7321525,0.62515366,3.8789167,0.6836666,28.59267186772238,4.84147021014385,3.740555294945526,0.6279549415745883,0.1467641999999998,0.05851293999999996,3.8055346,0.65441013,3.84956386,0.671964012,3.77618176,0.642707542,3.82021102,0.660261424,3.84956386,0.62515366,3.86424028,0.62515366,4.514243623934106,0.9827506898948704,3.7321525,0.62515366,3.8789167,0.62515366,3.8789167,0.62515366,3.8789167,0.6895178940000001,3.8789167,1.2687959999999983
3.7254472,0.60129213,3.8733687,0.69130325,28.541301393800254,4.6566758242908515,3.7338499949455257,0.6040934115745883,0.14792149999999982,0.09001112,3.79940795,0.64629769,3.8437844,0.6733010260000001,3.76982365,0.6282954660000001,3.8142001,0.655298802,3.8437844,0.6733010260000001,3.85857655,0.6823021380000001,3.919428550462701,1.1683637651350565,3.8733687,0.60129213,3.8733687,0.69130325,3.8733687,0.60129213,3.8733687,0.7003043620000001,3.8733687,1.591414449999998
3.704969,0.63834155,3.8681629,0.69891334,28.384414328482965,4.943603142661039,3.713371794945526,0.6411428315745883,0.1631939,0.060571790000000014,3.78656595,0.668627445,3.83552412,0.686798982,3.7539271700000003,0.656513087,3.80288534,0.6746846240000001,3.83552412,0.63834155,3.85184351,0.63834155,3.8941404400115367,0.1535652858823835,3.8681629,0.63834155,3.8681629,0.63834155,3.8681629,0.63834155,3.8681629,0.7049705190000001,3.8681629,1.3046312399999989
3.698318,0.6591786,3.861957,0.7084199,28.33345985634062,5.104974599467798,3.7067207949455256,0.6619798815745882,0.16363899999999987,0.04924130000000004,3.7801375,0.68379925,3.8292292,0.6985716399999999,3.7474097,0.6739509899999999,3.7965014,0.6591786,3.8292292,0.6591786,3.8455931,0.6591786,4.106809668338931,0.047447365475001835,3.861957,0.6591786,3.861957,0.6591786,3.861957,0.6591786,3.861957,0.71334403,3.861957,1.2008328999999995
3.697597,0.69715154,3.8599844,0.7115617,28.327936149467273,5.399054070747836,3.7059997949455257,0.6999528215745883,0.16238740000000007,0.01441015999999995,3.7787907,0.69715154,3.8275069200000003,0.69715154,3.74631322,0.69715154,3.79502944,0.69715154,3.8275069200000003,0.69715154,3.84374566,0.69715154,4.230127649850219,0.7552743552321637,3.8599844,0.69715154,3.8599844,0.69715154,3.8599844,0.69715154,3.8599844,0.713002716,3.8599844,0.8556632999999991
3.682758,0.6460624,3.8522475,0.7241142,28.214251979850644,5.0033968664504656,3.691160794945526,0.6488636815745883,0.16948949999999963,0.0780518,3.7675027500000002,0.6850883000000001,3.8183496,0.70850384,3.73360485,0.66947794,3.7844517,0.6928934800000001,3.8183496,0.70850384,3.83529855,0.6460624,3.771025329296335,1.4059785230487107,3.8522475,0.6460624,3.8522475,0.7241142,3.8522475,0.6460624,3.8522475,0.7319193800000001,3.8522475,1.5046321999999983
3.6689897,0.69500625,3.846812,0.73368955,28.10877062985855,5.382439983217548,3.6773924949455257,0.6978075315745883,0.17782229999999988,0.038683299999999976,3.75790085,0.69500625,3.81124754,0.7259528900000001,3.72233639,0.7066112400000001,3.77568308,0.69500625,3.81124754,0.69500625,3.82902977,0.69500625,4.037678850971795,0.6469733648874582,3.846812,0.69500625,3.846812,0.69500625,3.846812,0.69500625,3.846812,0.73755788,3.846812,1.120522549999999
3.6563826,0.70423925,3.8411481,0.74360466,28.012185435790634,5.453944474529745,3.664785394945526,0.7070405315745882,0.1847654999999997,0.039365410000000045,3.74876535,0.70423925,3.804195,0.735731578,3.71181225,0.716048873,3.7672419,0.70423925,3.804195,0.70423925,3.82267155,0.70423925,4.022282506296883,0.8357256934863447,3.8411481,0.70423925,3.8411481,0.70423925,3.8411481,0.70423925,3.8411481,0.7475412010000001,3.8411481,1.1372587599999997
